Node,x,y
1981,447.694397,815.392395
1982,439.8556061,815.8471985
1983,443.892807,803.8835983
1984,438.536408,820.6511996
1985,380.5892029,897.0915985
1986,383.0016022,894.9451904
1987,281.1675987,875.1508026
1988,282.6800003,876.9883881
1989,386.4411926,885.9067993
1990,388.7068024,889.4384003
1991,386.6768036,899.3267975
1992,278.6503983,917.0079956
1993,274.7439995,896.0643921
1994,279.012001,891.4131927
1995,271.3180008,899.6231995
1996,278.2052002,906.8127899
1997,284.7667999,928.2079926
1998,281.905201,896.386795
1999,270.5228004,935.1311951
2000,411.9552002,760.4659958
2001,375.0876,857.6459956
2002,80.7112,485.3647956
2003,364.9503937,895.3607941
2004,125.7300034,1312.223999
2005,357.709198,1260.484009
2006,258.661768,1214.922128
2007,496.9728088,515.279602
2008,494.887207,508.3692017
2009,378.2068024,730.4632359
2010,170.3412018,1243.015991
2011,256.5303993,1116.050385
2012,385.0547943,427.9607849
2013,361.7447968,389.3407898
2014,364.3912048,399.7587891
2015,394.3280029,332.5404053
2016,119.2556,1243.411988
2017,391.730392,433.7651996
2018,324.6103973,392.4067993
2019,243.0611191,1131.536011
2020,372.6976,376.5639956
2021,372.5543976,405.6963806
2022,369.302,399.6063836
2023,372.1459961,381.0843811
2024,372.147995,369.3783874
2025,360.160796,293.0719916
2026,403.1100006,274.895996
2027,403.2308044,285.3359985
2028,403.8191986,269.519989
2029,398.9656067,377.1791992
2030,287.6551971,360.0423889
2031,397.800003,446.0619812
2032,396.2404022,443.111206
2033,394.4291992,276.5559998
2034,388.781601,363.1192017
2035,441.6351929,871.133194
2036,293.2116013,1157.156006
2037,326.7200012,1120.492004
2038,359.5827942,390.6323853
2039,381.9084015,363.8443909
2040,341.6292038,363.2276001
2041,388.9396057,377.2995911
2042,386.3471985,384.2767944
2043,383.9140015,378.7276001
2044,379.3383942,364.0451965
2045,387.5388031,352.6647949
2046,395.516008,354.4811996
2047,399.1103973,360.8407898
2048,382.6567993,360.7348022
2049,397.0323944,365.4316101
2050,395.633194,349.5079956
2051,380.1567993,366.3955994
2052,376.5639954,332.8247986
2053,77.1443939,1269.59198
2054,118.7244034,1331.028015
2055,322.597604,1120.783996
2056,236.1933193,1178.727997
2057,331.9092026,857.0879974
2058,385.5115967,400.0664062
2059,214.7230401,867.2191925
2060,18.8788,431.2955916
2061,97.8876038,1325.976013
2062,376.4895935,285.3999939
2063,368.145556,265.4667716
2064,329.5815964,389.2904053
2065,349.4559937,460.7931824
2066,385.7940063,357.4779968
2067,182.2879982,1359.727966
2068,149.785204,121.0800156
2069,217.810168,1387.18402
2070,185.9,1436.291992
2071,440.0503998,1050.110809
2072,297.800004,1132.139984
2073,407.0908051,316.5239868
2074,373.927596,1143.544008
2075,297.2052002,1111.411194
2076,396.1811981,307.2799988
2077,352.5131988,250.3880004
2078,391.8616028,384.5335999
2079,248.5020809,1222.09201
2080,350.791596,652.4099956
2081,210.3011122,500.3646698
2082,262.3188019,1134.056
2083,62.136796,1426.987976
2084,337.1912003,1083.155609
2085,382.0359955,230.3359984
2086,396.4983978,226.6600037
2087,394.058396,271.2239996
2088,389.4967957,228.0159912
2089,397.0164032,234.9079896
2090,130.0804,789.3915956
2091,413.6999436,225.9525261
2092,367.4288025,1188.372009
2093,347.678804,1198.623992
2094,335.2022222,1137.687996
2095,448.7584076,980.8052063
2096,383.6643982,393.7391968
2097,358.5487976,372.4075928
2098,377.3804016,393.7511902
2099,349.2023926,373.9320068
2100,365.900804,389.8783916
2101,368.2431946,364.4127808
2102,266.1892014,892.1459961
2103,299.7396011,1161.343994
2104,367.7044067,273.7160036
2105,284.4524,371.9867876
2106,413.2420044,262.4840088
2107,394.1316071,383.1896057
2108,388.8347931,415.5888062
2109,353.0500031,896.4463959
2110,295.2315979,1122.639984
2111,284.4672012,1134.604004
2112,280.9179993,1132.519989
2113,269.0984001,1128.783997
2114,280.744,1201.747988
2115,243.6035995,1191.743988
2116,303.867996,1125.108004
2117,302.7307968,1127.484009
2118,386.5592041,1213.440002
2119,370.0343933,1194.660004
2120,447.2068024,187.7279664
2121,358.9644012,1169.059998
2122,356.236224,1189.729108
2123,267,1152.975984
2124,290.06,1145.87022
2125,259.8321199,1140.037514
2126,256.710668,1140.219108
2127,281.6132011,1154.332001
2128,272.1983986,1156.843994
2129,297.487999,1113.255981
2130,393.142807,786.226799
2131,234.8902397,765.7211952
2132,258.30756,665.0599956
2133,415.1175995,751.8299942
2134,335.1103973,394.5579834
2135,381.2644043,404.1723938
2136,329.260004,1068.281188
2137,335.0131989,1041.835602
2138,359.965624,1225.039252
2139,366.3195953,825.0111923
2140,370.7308044,824.8963928
2141,367.8531952,827.2703934
2142,366.787596,817.4155956
2143,368.3244019,820.9803925
2144,368.08198,819.9607756
2145,364.566803,837.8135986
2146,322.2284012,857.8427887
2147,426.4096069,744.0766754
2148,268.4860001,1199.90799
2149,255.806,1221.423196
2150,254.407934,1212.875496
2151,292.7124023,1201.635986
2152,272.63,1214.447996
2153,252.7140388,1214.876007
2154,261.2299995,1215.423981
2155,154.245596,563.1844036
2156,178.8339996,526.0800018
2157,149.0988007,525.0780029
2158,407.6652069,263.143982
2159,122.2888031,1301.223999
2160,120.3843994,1328.783997
2161,363.8096008,270.9199829
2162,221.9525239,1011.495605
2163,480.8443909,225.7640076
2164,479.638788,217.2160036
2165,484.9631958,204.9039917
2166,142.1796036,1396.403992
2167,497.4433525,223.2061157
2168,148.7536011,466.821991
2169,290.5800018,466.6279907
2170,378.570404,291.8359984
2171,494.3153076,779.6416626
2172,350.0652008,379.7523804
2173,358.2707977,325.8415833
2174,360.5540008,272.8240052
2175,389.9272,261.5559996
2176,385.572403,437.0507812
2177,402.1864014,343.2684021
2178,353.8011932,365.142395
2179,444.9203949,894.6439972
2180,388.3325081,398.8125286
2181,386.6772003,438.386383
2182,291.6556,367.6235956
2183,378.5715942,399.842804
2184,373.4924011,393.1351929
2185,385.3540039,416.6144104
2186,410.0375976,339.7731934
2187,104.6643982,1333.755981
2188,407.6828003,332.2447815
2189,397.3955994,297.3519897
2190,445.5211945,1060.341187
2191,262.844799,1116.954803
2192,351.4133333,1134.236884
2193,314.208,1185.521196
2194,245.9941998,486.4915924
2195,118.181936,500.1372676
2196,247.22512,487.0843956
2197,380.6443939,1098.744781
2198,394.465196,772.9571956
2199,110.8124008,437.8555908
2200,298.640644,399.1526916
2201,369.0023956,830.1651993
2202,383.5944061,836.7447968
2203,383.3972015,408.1131897
2204,148.221199,1208.436005
2205,88.8200073,1326.843994
2206,406.570008,776.8587956
2207,502.718811,814.1823959
2208,504.0387878,823.4423981
2209,504.1188049,830.8147964
2210,500.2612,838.886795
2211,361.6643982,924.1167908
2212,364.9407959,958.071991
2213,349.3303986,364.5003967
2214,379.3764038,360.7963867
2215,369.2120056,284.9960022
2216,381.9248047,290.6359864
2217,368.1768036,315.6679992
2218,398.0807953,283.4119873
2219,468.7200012,743.8043957
2220,419.6531982,694.3413162
2221,368.9828034,345.9535828
2222,493.7475891,789.0547943
2223,503.485596,835.6447996
2224,497.2443848,1068.836792
2225,400.0084076,868.8972015
2226,368.607193,341.514801
2227,382.6083984,417.7447815
2228,365.127592,342.2807916
2229,408.4875946,926.7935944
2230,398.827608,981.8779916
2231,386.8347931,374.2388
2232,478.4012146,882.3748016
2233,426.2599945,903.6947937
2234,484.2775879,1025.589203
2235,472.7332001,1020.587982
2236,395.4404,923.8759916
2237,474.2675934,934.7267914
2238,484.0187988,948.9767914
2239,490.5599976,931.9955902
2240,468.7615967,1017.643188
2241,444.691604,1089.4812
2242,418.683197,1012.845581
2243,460.4131927,978.8147888
2244,395.9848022,1222.247986
2245,371.8235931,1275.992004
2246,383.912404,223.0719956
2247,359.316803,409.0596008
2248,389.6080017,356.6699829
2249,184.50668,1363.552004
2250,187.57,1357.81598
2251,178.2011986,1367.099976
2252,177.1188011,1382.687988
2253,186.6881218,1348.559998
2254,187.6088791,1346.963989
2255,173.864399,1359.76001
2256,180.5533218,1362.807983
2257,189.6577606,1354.432007
2258,190.678,1349.847996
2259,187.3277588,1350.080017
2260,198.3107204,1338.200012
2261,195.9028397,1299.391968
2262,183.6529617,1292.339966
2263,178.7540016,1320.843994
2264,184.7818413,1312.744019
2265,198.1513195,1321.127991
2266,195.49716,1284.635986
2267,209.6823997,1322.73999
2268,195.40904,1294.135988
2269,211.75244,1309.20398
2270,194.5466805,1292.460022
2271,177.2431984,1330.859985
2272,196.6200008,1291.299988
2273,198.88556,1284.411988
2274,202.6381607,1329.028015
2275,209.2296,1284.719196
2276,197.4267998,1295.088013
2277,461.8578,537.2313156
2278,502.9724121,628.9059982
2279,467.9687958,520.8580017
2280,462.8627366,535.388321
2281,481.6499939,507.7503967
2282,460.5675359,538.5760889
2283,463.6691309,535.2683029
2284,529.9544067,441.953186
2285,487.8052063,504.5907898
2286,511.1607971,494.9855957
2287,502.9367981,508.7231903
2288,429.8099976,218.29599
2289,436.7187958,485.6779938
2290,472.5267944,250.5239868
2291,430.8343964,365.3403931
2292,435.3968048,361.1903992
2293,431.5756073,362.3511963
2294,429.9600067,347.6235962
2295,435.8623962,355.3992004
2296,432.0500031,360.086792
2297,426.6343994,375.9011841
2298,428.4532,342.4855956
2299,435.2223969,403.8403931
2300,422.6976013,481.9736023
2301,423.3231964,483.6055908
2302,426.9087982,352.2103882
2303,414.616806,345.7492065
2304,434.0988007,364.9367981
2305,460.1087952,439.5111999
2306,431.7100067,389.7803955
2307,425.7743988,490.7667999
2308,473.3876038,356.5835876
2309,446.1967926,472.7867889
2310,444.0756073,368.8035889
2311,428.805603,392.7203979
2312,426.2476044,367.8768005
2313,440.3076019,482.7623901
2314,497.4588013,392.2435913
2315,441.127594,408.4468079
2316,445.4299927,340.6655884
2317,525.7044067,387.8711853
2318,464.1855927,441.0368042
2319,417.177597,227.0639954
2320,426.7644043,414.9656067
2321,441.7931976,478.5935974
2322,421.8755951,480.9611969
2323,469.6692047,407.8067932
2324,463.2743988,406.9136047
2325,425.8932037,404.4747925
2326,457.1867981,441.1091919
2327,471.3999939,439.9747925
2328,428.7823944,367.7712097
2329,404.385604,436.6491996
2330,454.8455963,455.5368042
2331,419.0876007,421.3955994
2332,446.1443939,413.4347839
2333,432.0424042,404.1835937
2334,453.8876038,407.2004089
2335,427.2787933,343.6148071
2336,439.9523926,377.7348022
2337,419.3368073,221.5079956
2338,435.8856049,315.1439819
2339,476.464386,250.2680054
2340,424.2675934,344.3356018
2341,446.1511993,402.5212097
2342,435.2711945,359.9204102
2343,430.6231995,343.2623901
2344,431.8375736,370.008522
2345,468.9600067,349.1156006
2346,468.7176056,416.8392029
2347,410.5187988,456.5523987
2348,428.9055939,405.4179993
2349,429.1300049,392.7967834
2350,433.7655945,352.4567871
2351,436.1100006,191.0079956
2352,435.5644073,350.7223816
2353,431.7743988,354.2568054
2354,432.2568054,346.1304016
2355,434.2476044,463.0823975
2356,363.0084076,744.7423553
2357,346.5828018,710.4285555
2358,305.5,723.2035515
2359,354.0455933,746.6151562
2360,246.8582401,713.1447158
2361,435.514801,776.1171951
2362,433.9221512,715.4653702
2363,441.7487946,696.7624359
2364,456.7624054,708.419116
2365,457.4700012,709.770236
2366,457.4067993,707.9068756
2367,456.6212006,708.9424353
2368,457.0012054,709.2013159
2369,457.4011993,707.7079954
2370,420.411192,696.8257556
2371,432.9924011,701.3666363
2372,448.0912,689.7357556
2373,440.1768036,686.1439972
2374,492.6099854,773.9455948
2375,477.8887939,765.8223953
2376,485.4555969,776.7135963
2377,479.3532104,764.0923958
2378,490.1112061,767.921196
2379,467.3200073,743.9313164
2380,464.624404,748.0591156
2381,492.9732056,778.1847954
2382,499.1471863,803.3455963
2383,501.4216003,843.6875992
2384,432.387207,791.4187927
2385,472.7776031,777.5091972
2386,460.0803986,773.823597
2387,457.7787933,772.8575973
2388,460.6304016,771.4731941
2389,445.1844025,770.8963966
2390,483.2243958,779.8391952
2391,118.4672012,843.930397
2392,165.7667999,849.8567963
2393,355.1600037,247.2999876
2394,170.0832,773.4555956
2395,151.8259964,782.2431946
2396,158.9552002,768.0951958
2397,143.3947983,853.223999
2398,113.2503967,780.4795952
2399,148.487196,783.3183956
2400,105.6612,785.2947916
2401,129.5512009,787.8295975
2402,194.24668,802.6867996
2403,206.3319998,813.3079987
2404,332.1184006,650.6495972
2405,267.5792007,656.8931961
2406,314.8732,655.7799956
2407,345.5899963,680.7813148
2408,328.606796,666.6311956
2409,359.9552002,707.3951559
2410,279.6980019,625.5339966
2411,279.5400009,621.5879974
2412,243.7405205,893.822403
2413,265.1012001,916.1055908
2414,228.0577602,900.7267914
2415,247.1233196,909.3267975
2416,328.185997,843.5559921
2417,209.4197998,868.520401
2418,236.8164806,856.9008026
2419,207.0827599,879.9147949
2420,219.7504044,867.6720276
2421,344.2539978,785.8879929
2422,347.444,815.1359956
2423,351.1548004,807.3651962
2424,268.2140007,819.3327942
2425,297.7343979,868.444397
2426,214.672,846.7927956
2427,232.1999998,843.1759949
2428,302.8524017,1003.192383
2429,401.796402,325.8208008
2430,346.1419983,382.7299805
2431,355.7944031,386.2027893
2432,390.2283936,349.9067993
2433,404.3795929,246.3559876
2434,400.3123932,385.2667847
2435,399.6560058,330.8891907
2436,387.2124023,404.9476013
2437,387.4960022,305.1239928
2438,371.1492004,395.0111999
2439,345.035202,393.6419983
2440,383.1327972,355.0059814
2441,387.1208038,222.5599976
2442,368.9011993,361.2247925
2443,405.0032043,381.6184082
2444,377.1864014,398.5955811
2445,412.4808044,225.5079956
2446,408.6735992,365.5516052
2447,371.0536041,319.6455994
2448,384.7131958,403.913208
2449,399.4631958,353.5708008
2450,383.2996063,256.3399963
2451,386.7044067,435.6803894
2452,359.964798,403.9867859
2453,412.850008,293.0480036
2454,383.8699951,326.2695923
2455,357.9120026,347.1231995
2456,373.4667969,389.276001
2457,380.3739929,349.3283997
2458,385.2483978,296.8079834
2459,381.1036072,401.8887939
2460,384.5048065,316.7720032
2461,394.5043945,430.2911987
2462,388.624404,232.5759876
2463,380.4868011,414.3236084
2464,369.3067932,402.7063904
2465,392.6779938,374.5552063
2466,358.9812012,369.0671997
2467,393.668396,222.5239868
2468,370.9604034,370.8407898
2469,345.8684006,362.1596069
2470,391.6392059,269.1239929
2471,397.5308075,318.3639832
2472,402.2835998,380.3211975
2473,392.3115997,436.2147827
2474,402.5247955,361.6380005
2475,386.3768,283.2479916
2476,394.1175995,427.7095947
2477,360.9472046,236.9400024
2478,399.0767975,291.5879822
2479,397.5411987,422.683197
2480,375.1640015,328.8992004
2481,359.5955963,237.6799928
2482,357.072403,364.4284058
2483,379.7707977,354.7295837
2484,335.4104004,331.8339844
2485,343.1299973,386.4011841
2486,395.862793,287.70401
2487,406.2727966,237.3320008
2488,360.6188049,853.4924011
2489,389.843814,710.2190552
2490,369.6911926,819.3115921
2491,378.686004,595.0535956
2492,399.7655945,788.697998
2493,382.2487946,891.9680023
2494,370.155304,867.3220825
2495,378.6181641,891.611908
2496,370.9255981,873.3835907
2497,371.4216003,840.9815979
2498,378.218399,827.5631943
2499,305.7779999,434.9387817
2500,305.3320007,434.7080078
2501,297.0680008,440.5400085
2502,294.2900009,439.5655823
2503,281.0488,384.3832076
2504,297.9003983,332.3179932
2505,250.0711193,406.8791809
2506,261.68,385.0699956
2507,261.4227982,376.096405
2508,254.1333199,386.3079834
2509,259.8282013,382.9487915
2510,318.5176,416.8128076
2511,317.2612,417.6987916
2512,310.982399,422.7783813
2513,140.1287994,87.03198242
2514,132.4160538,87.88134765
2515,139.4555969,90.12799072
2516,140.6299973,88.69598389
2517,149.0268021,2.140014648
2518,143.767601,1432.135986
2519,147.2032013,4.239990232
2520,154.1332016,1436.867981
2521,153.2376022,0
2522,170.0699997,1427.791992
2523,152.7888031,1436.872009
2524,150.9240036,3.604003905
2525,143.683876,39.80560303
2526,162.7543983,7.244018552
2527,162.2876015,134.4799805
2528,180.924839,163.4639893
2529,182.59332,159.1959836
2530,184.25556,161.2999876
2531,165.3359985,1390.356018
2532,164.5932007,1389.656006
2533,166.6879997,1386.059998
2534,151.6388016,1392.880005
2535,154.940004,1391.20398
2536,158.773201,1391.375977
2537,158.1167984,1392.115967
2538,154.2440033,1392.536011
2539,154.1555088,1390.825008
2540,153.6632004,1392.143982
2541,160,1391.839966
2542,156.5376015,1392.195984
2543,155.6812,1389.112
2544,163.1276016,1389.856018
2545,157.9799995,1388.388
2546,152.4356003,1393.711975
2547,154.6812,1392.712396
2548,152.8155975,1392.216003
2549,154.0544,1389.296796
2550,139.0031967,1398.59198
2551,143.0616,1397.911596
2552,144.9224014,1395.512024
2553,141.9344025,1400.435974
2554,144.574444,1396.641328
2555,135.6156006,1390.723999
2556,141.1175995,1374.151978
2557,129.6444016,1389.33197
2558,318,897.1080017
2559,339.1404037,879.9079895
2560,302.0171967,900.3063965
2561,353.7415924,912.6396027
2562,336.3367996,953.3079987
2563,369.9720001,948.7407989
2564,364.6723938,949.8887939
2565,366.6531982,925.3667908
2566,366.5431976,932.2823944
2567,330.6987991,937.0411987
2568,373.3027954,913.2055969
2569,370.6723938,899.7827911
2570,317.0467987,941.9447937
2571,337.3924026,1006.380005
2572,363.546402,1006.710388
2573,335.5131989,977.1072083
2574,339.8440018,1001.451599
2575,347.6376038,1003.094391
2576,361.3419952,1021.652008
2577,323.9456024,971.6287994
2578,362.246994,900.7749481
2579,283.864399,914.6611938
2580,427.5119934,12.92401123
2581,453.7012024,176.6799928
2582,457.8403931,178.2440186
2583,468.7532043,80.40802002
2584,456.9752045,177.4119873
2585,466.1452026,78.14398193
2586,471.8115997,97.0839844
2587,468.3816071,64.77996826
2588,466.3264008,81.33599853
2589,466.1636,57.1059956
2590,445.9371948,190.0280152
2591,392.1640015,1296.279968
2592,352.5988007,1240.716003
2593,361.0200043,1267.203979
2594,358.7055969,1246.667969
2595,368.9096069,1281.231995
2596,380.7675934,1280.992004
2597,375.2487946,1278.656006
2598,363.6152039,1225.971985
2599,369.764804,1231.363428
2600,372.245192,1234.18402
2601,360.354364,1231.794984
2602,366.868032,1229.50296
2603,257.01408,1218.335999
2604,244.2146797,1203.552002
2605,259.0233533,1221.431786
2606,274.3395996,1212.587982
2607,301.8052,1207.428008
2608,290.5734707,1206.440598
2609,274.3055992,1216.332001
2610,268.2907982,1217.687988
2611,270.0096016,1218.052002
2612,269.478728,1214.028376
2613,266.3908005,1210.515991
2614,191.1241608,562.427597
2615,170.0708008,554.3999939
2616,130.6279984,552.4440002
2617,131.2124023,519.8023987
2618,160.5488014,556.055603
2619,101.154404,504.7551876
2620,216.359176,361.0383916
2621,204.01644,402.0203876
2622,223.9140761,401.0015869
2623,219.270888,420.4247956
2624,214.68556,441.1891956
2625,242.7856,410.3855956
2626,235.41412,447.8831956
2627,241.27644,429.9719956
2628,176.7176018,458.1256104
2629,176,455.5079956
2630,191.4432793,405.5503845
2631,180.4847603,414.6887817
2632,108.3732,501.4263916
2633,254.496556,432.8173236
2634,176.5167999,472.121994
2635,288.8227997,469.1483917
2636,293.7855988,461.7980041
2637,433.316408,997.8863836
2638,439.0988007,996.2435913
2639,410.833208,990.4411916
2640,420.1463928,1049.484802
2641,432.8276062,973.709198
2642,382.9508057,904.7783966
2643,376.7552032,901.3415985
2644,447.6555939,1219.164001
2645,485.601593,1167.627991
2646,502.4924011,1311.115967
2647,494.9624023,1364.859985
2648,506.790802,1235.119995
2649,478.939608,1430.471984
2650,411.4680023,860.7707977
2651,419.6992035,864.6679993
2652,415.5368042,818.2523956
2653,414.5372009,808.5615921
2654,480.1199951,862.44133
2655,457.0944061,871.5711975
2656,467.540802,856.1268005
2657,426.677597,1097.110382
2658,435.245604,1067.016784
2659,489.7488098,1065.995605
2660,393.1923981,902.6443939
2661,392.8204041,897.9344025
2662,405.4956055,896.8315887
2663,353.9315948,355.5655823
2664,405.0588074,243.0319824
2665,436.5350818,56.39241314
2666,486.3631897,985.9519958
2667,464.1139984,995.8523865
2668,468.440004,981.9679876
2669,465.306488,973.9156494
2670,447.3123932,933.3379974
2671,454.0131989,916.9011993
2672,481.9236145,1010.303589
2673,441.9011993,981.1704102
2674,380.8616028,998.2868042
2675,382.9107971,1008.68399
2676,381.4351959,1006.488007
2677,383.9384003,1005.734802
2678,389.953598,958.0011902
2679,386.337204,962.0747986
2680,375.3343964,983.1940002
2681,369.1468048,988.7479858
2682,422.5751953,865.8683929
2683,427.0023956,864.6903992
2684,489.9544067,975.4803925
2685,438.5599976,930.714798
2686,444.3612061,908.8972015
2687,424.2899933,953.8903961
2688,432.4423981,899.592392
2689,436.5005188,900.3570251
2690,281.4468002,1019.847595
2691,243.97472,1040.789185
2692,322.8143997,1087.422791
2693,324.4244003,1085.851593
2694,323.5355988,1094.592407
2695,311.2040024,1080.712799
2696,301.0291977,1121.255981
2697,330.712404,1057.225588
2698,326.2832031,1071.826385
2699,332.4143982,1046.175995
2700,217.226632,1012.130404
2701,246.9769192,1012.190002
2702,227.4366798,1013.595581
2703,286.7995987,1113.688385
2704,270.6731987,1151.988007
2705,303.2776031,1146.40799
2706,267.9928017,1156.384003
2707,254.92732,1146.040008
2708,260.3404007,1142.355988
2709,305.5899963,1131.540009
2710,275.82,1155.675996
2711,276.0180016,1151.575989
2712,294.9504013,1142.191986
2713,276.4155998,1112.322388
2714,260.1972008,1113.660004
2715,182.36112,1196.484008
2716,228.622,1189.235992
2717,197.3535194,1250.432007
2718,233.684,1180.123993
2719,235.868,1179.708008
2720,231.62556,1167.828004
2721,235.8959999,1181.97998
2722,239.39668,1181.139984
2723,234.9355602,1181.423981
2724,247.6900005,1186.85199
2725,199.037776,1140.21022
2726,235.63484,1153.059996
2727,80.2268066,1190.743988
2728,166.583732,1286.390596
2729,125.7388,1300.736023
2730,116.4100037,1276.900024
2731,91.9944,1285.395996
2732,138.5675964,1315.315979
2733,122.6156006,1277.348022
2734,149.0056,1277.643982
2735,128.3468018,1279.107971
2736,86.3623962,1318.115967
2737,103.8399963,1258.391968
2738,137.3255997,1281.523987
2739,91.4776001,1254.348022
2740,107.8799973,1301.995972
2741,164.955468,1291.96124
2742,148.2388,1274.79602
2743,55.3211975,1305.227966
2744,171.9224014,1261.791992
2745,85.262404,1206.799988
2746,59.633194,1311.47998
2747,104.815596,1178.336
2748,124.521204,1324.400024
2749,164.0999985,1265.348022
2750,82.9967957,1303.776001
2751,177.6543999,1288.667969
2752,137.3267975,1286.400024
2753,60.4900055,1295.02002
2754,158.0575981,1286.512024
2755,93.8468018,1355.815979
2756,168.8524,1292.727968
2757,104.6788025,1332.547974
2758,126.2631989,1296.627991
2759,72.3656006,1319.112
2760,171.6223984,1259.083984
2761,171.7756004,1256.44397
2762,154.2300034,1263.843994
2763,83.0832062,1287.85199
2764,102.0044022,1318.888
2765,131.7687988,1311.815979
2766,76.4087982,1320.083984
2767,69.0175934,1282.64801
2768,153.3499985,1276.219971
2769,81.1911926,1305.555969
2770,149.26364,1283.786652
2771,126.3287964,1198.720001
2772,98.0599976,1267.015991
2773,89.9723969,1270.375977
2774,127.3155975,1190.488007
2775,171.2467995,1106.843597
2776,170.9224014,1266.779968
2777,87.4743958,1312.463989
2778,81.5787964,1263.028015
2779,160.414196,1285.944316
2780,94.2567978,1330.960022
2781,66.7276001,1285.391968
2782,113.5512009,1296.52002
2783,113.8199997,1314.607971
2784,107.8012009,1313.888
2785,108.0543976,1294.752014
2786,118.3476028,1290.176025
2787,87.7644043,1269.564026
2788,130.5456009,1291.85199
2789,56.0043945,1302.432007
2790,379.1311951,1185.059998
2791,388.9400024,1195.139984
2792,364.990004,1172.011992
2793,380.241196,1173.436004
2794,383.405592,1166.803984
2795,382.2400055,1159.496002
2796,373.1228027,1178.29599
2797,394.226808,1208.307984
2798,404.781332,1207.541328
2799,395.6623993,1183.363983
2800,306.1576,1156.683992
2801,335.6755981,1166.067993
2802,336.4112,1161.28
2803,317.4000015,1184.040009
2804,308.025596,1173.011992
2805,316.83,1157.071992
2806,304.857596,1160.940004
2807,341.2811966,1157.447998
2808,351.923204,1169.967988
2809,348.6024,1168.671996
2810,342.2262,1165.427948
2811,365.6024,1098.652404
2812,363.198808,1149.919984
2813,366.11,1127.679992
2814,366.547608,1157.724
2815,373.43884,1157.871704
2816,405.5056,1104.392395
2817,404.6531982,1122.324005
2818,394.366806,1137.227997
2819,411.8164063,1086.020782
2820,418.6531982,1119.903992
2821,331.1744,1118.216796
2822,317.6044,1113.634796
2823,311.173204,1123.343996
2824,329.3023987,1134.527985
2825,323.413332,1178.623552
2826,337.3544006,1188.212006
2827,337.907776,1182.71244
2828,335.863196,1195.104004
2829,358.286668,1195.00244
2830,334.2488022,1205.223999
2831,360.1844025,1193.156006
2832,319.1856,1193.86798
2833,338.933197,1192.531982
2834,366.586808,1195.984008
2835,345.9776001,1201.223999
2836,330.8076,1191.511992
2837,331.648804,1202.915984
2838,353.703332,1200.32022
2839,337.3787994,1199.635986
2840,339.7368011,1208.955994
2841,342.2144012,1107.941193
2842,344.5208,1149.225996
2843,349.5644073,1142.31601
2844,335.4087982,1141.079987
2845,345.7124023,1138.471985
2846,343.1818,1144.158396
2847,337.2132034,1096.849182
2848,343.2068,1153.239996
2849,385.050004,1040.674804
2850,386.711424,1050.999664
2851,386.7911987,1064.02359
2852,401.8662,1059.318796
2853,395.823196,1044.829192
2854,420.6864837,1228.74353
2855,407.3735962,1241.367981
2856,384.4055939,1203.755981
2857,408.9584045,1215.179993
2858,391.5312042,1237.312012
2859,389.0691986,432.005188
2860,342.328796,1187.708008
2861,379.872408,1198.432008
2862,360.465564,1163.633551
2863,379.427596,1112.873596
2864,380.0988,1216.652008
2865,377.96,1158.953551
2866,326.16,1126.702076
2867,388.2875977,438.622406
2868,291.6175995,468.1335907
2869,431.2243958,885.4391937
2870,109.3524017,510.4347992
2871,380.4687958,980.1911926
2872,364.7124023,740.8059559
2873,404.7167969,714.7268758
2874,353.2312012,272.8880004
2875,492.5343933,112.5360108
2876,470.586808,78.7440196
2877,501.8692017,89.76397705
2878,475.0671997,32.57598877
2879,466.0955963,54.9199828
2880,477.2763977,84.5440064
2881,468.2420044,66.2999876
2882,490.9447937,61.25598144
2883,461.4855957,54.42401123
2884,478.9088135,97.6279908
2885,484.998416,55.1515476
2886,474.7456055,37.53601074
2887,490.2644043,67.60797119
2888,460.2023926,410.3603821
2889,454.6712036,439.6847839
2890,492.4588,137.1920156
2891,241.7082405,748.3321152
2892,261.912,380.9699996
2893,258.95408,379.4527876
2894,287.7195969,1206.519989
2895,489.8532104,853.8611908
2896,144.4191971,551.5791931
2897,488.9823914,811.7835922
2898,429.550004,213.1239916
2899,378.831604,408.5899963
2900,217.6668,429.8747956
2901,326.9588013,1053.306793
2902,441.2599945,77.41601562
2903,391.3656,1094.184784
2904,313.826796,1164.5
2905,367.6376038,937.1131897
2906,354.346405,905.1271973
2907,378.4143982,911.0339966
2908,406.6900024,1052.871185
2909,368.8932037,882.03479
2910,484.2784119,68.44396972
2911,390.3560028,696.8857555
2912,389.430404,705.0249556
2913,185.6844406,1351.012024
2914,348.6604004,1024.561584
2915,457.2960052,95.90002441
2916,440.4651947,70.44396973
2917,447.8363953,84.97601318
2918,456.2111969,77.91998291
2919,273.9267998,809.3767929
2920,233.1999998,1178.639984
2921,158.3520012,1390.271973
2922,386.152404,1201.247988
2923,222.122332,869.6447756
2924,412.2843933,457.6668091
2925,350.1422272,1016.963562
2926,80.5796051,499.1307983
2927,128.0804,778.0891956
2928,149.462404,816.2147996
2929,379.239592,841.5855956
2930,380.5507965,825.2151947
2931,374.9911957,886.1528015
2932,388.0632019,859.7735901
2933,384.5527954,831.1843948
2934,292.4632034,457.8171997
2935,424.8468018,484.8748016
2936,359.4768066,913.7180023
